customer_id,gross_revenue,recency_days,frequency,qt_invoices,qt_products,qt_items,qt_returns,basket_size,avg_ticket,cluster
17643,101.55,371.99999999999994,1.0,1.0,8.0,71,0.0,71.0,12.69375,6
19011,99.75,371.99999999999994,1.0,1.0,1.0,5,0.0,5.0,99.75,7
17873,1634.98,79.0,0.017006802721088437,5.0,43.0,998,48.0,166.33333333333334,36.33288888888889,4
13093,7741.47,275.0,0.08163265306122448,8.0,159.0,3943,18.0,303.3076923076923,45.53805882352941,5
12921,16389.74,8.0,0.10136986301369863,37.0,720.0,9454,72.0,189.08,22.118407557354928,5
13468,5656.75,0.0,0.10215053763440861,37.0,302.0,2581,8.0,62.951219512195124,18.48611111111111,5
17760,287.59,21.0,0.005681818181818182,2.0,25.0,239,0.0,119.5,11.503599999999999,8
19012,6.7,371.99999999999994,1.0,1.0,2.0,2,0.0,2.0,3.35,2
16928,2773.55,79.0,0.05802047781569966,17.0,208.0,2093,20.0,110.15789473684211,13.082783018867925,5
16048,243.69000000000003,371.99999999999994,2.0,2.0,8.0,143,1.0,47.666666666666664,27.076666666666668,1
16274,337.75,371.99999999999994,1.0,1.0,65.0,153,0.0,153.0,5.196153846153846,8
14496,538.8100000000001,311.0,0.03225806451612903,2.0,19.0,159,0.0,79.5,28.35842105263158,8
14696,2070.97,3.0,0.018970189701897018,7.0,130.0,1626,4.0,180.66666666666666,15.571203007518795,0
16539,1388.81,2.0,0.01078167115902965,4.0,45.0,477,0.0,119.25,30.862444444444442,3
17025,357.77,60.0,0.009584664536741214,3.0,9.0,235,0.0,78.33333333333333,39.75222222222222,1
13777,25758.100000000002,0.0,0.08847184986595175,33.0,197.0,12807,90.0,320.175,118.70092165898619,5
17690,4748.45,29.0,0.043731778425655975,15.0,256.0,1767,6.0,110.4375,18.40484496124031,0
12947,1407.29,143.0,0.02608695652173913,6.0,97.0,1157,8.0,105.18181818181819,13.663009708737864,4
17460,452.63,92.99999999999999,0.021505376344086023,6.0,29.0,176,60.0,22.0,12.233243243243242,8
18229,7276.900000000001,11.0,0.055248618784530384,20.0,164.0,2488,0.0,124.4,44.37134146341464,5
14142,311.81,371.99999999999994,1.0,1.0,22.0,313,0.0,313.0,14.173181818181819,3
17069,2655.2200000000003,27.0,0.02601156069364162,9.0,143.0,1482,24.0,114.0,17.241688311688314,0
13065,205.86,371.99999999999994,1.0,1.0,14.0,74,0.0,74.0,14.704285714285716,6
14606,11582.1,0.0,0.24932975871313673,91.0,2698.0,5970,245.0,47.38095238095238,4.167722202231018,5
19014,6308.16,371.99999999999994,1.0,1.0,591.0,1477,0.0,1477.0,10.673705583756345,5
16835,180.85,127.0,0.00816326530612245,2.0,10.0,61,0.0,30.5,18.085,6
15235,2247.51,217.0,0.07692307692307693,12.0,143.0,1324,0.0,110.33333333333333,15.716853146853149,0
13576,6703.3,9.0,0.049586776859504134,18.0,126.0,2640,6.0,132.0,51.56384615384616,5
19015,38.09,371.99999999999994,1.0,1.0,6.0,9,0.0,9.0,6.348333333333334,7
18011,102.78999999999999,371.99999999999994,1.0,1.0,28.0,71,0.0,71.0,3.671071428571428,6
13090,8674.39,8.0,0.03561643835616438,13.0,154.0,2193,69.0,129.0,54.2149375,5
15694,6408.6,0.0,0.03485254691689008,13.0,77.0,1664,12.0,118.85714285714286,82.16153846153847,0
14741,1400.34,11.0,0.016574585635359115,6.0,59.0,841,0.0,140.16666666666666,23.73457627118644,4
13715,1053.94,280.0,0.05434782608695652,5.0,105.0,555,8.0,69.375,9.758703703703704,3
14092,4063.1,7.0,0.039886039886039885,14.0,214.0,2061,5.0,121.23529411764706,18.723963133640552,5
17732,303.97,371.99999999999994,1.0,1.0,18.0,93,0.0,93.0,16.887222222222224,1
12855,38.1,371.99999999999994,1.0,1.0,3.0,30,0.0,30.0,12.700000000000001,7
15752,2628.93,39.0,0.020958083832335328,7.0,411.0,1973,5.0,246.625,6.380898058252427,0
17855,208.97,371.99999999999994,1.0,1.0,17.0,197,0.0,197.0,12.292352941176471,1
14047,1290.01,8.0,0.0136986301369863,5.0,32.0,377,4.0,53.857142857142854,37.94147058823529,3
17925,244.08,371.99999999999994,1.0,1.0,1.0,72,0.0,72.0,244.08,6
13941,4912.41,21.0,0.014245014245014245,5.0,45.0,2307,57.0,329.57142857142856,104.51936170212765,5
17017,8574.11,2.0,0.05405405405405406,20.0,252.0,6613,60.0,244.92592592592592,31.99294776119403,5
14135,4690.31,0.0,0.04032258064516129,15.0,134.0,3850,0.0,256.6666666666667,35.00231343283583,5
13108,350.06,371.99999999999994,1.0,1.0,10.0,298,0.0,298.0,35.006,10
12471,16358.92,0.0,0.0743801652892562,27.0,439.0,7858,246.0,174.62222222222223,32.13933202357564,5
15601,6745.36,10.0,0.03867403314917127,14.0,410.0,4978,5.0,292.8235294117647,16.293140096618355,5
13418,5845.44,11.0,0.04986149584487535,18.0,304.0,3839,79.0,166.91304347826087,18.61605095541401,5
14766,2423.07,7.0,0.016713091922005572,6.0,135.0,1323,26.0,165.375,17.686642335766425,0
15658,958.9,189.0,0.0273224043715847,5.0,48.0,232,10.0,29.0,17.123214285714287,8
14388,3172.04,9.0,0.02203856749311295,8.0,186.0,1933,8.0,193.3,16.607539267015706,0
14901,1414.99,10.0,0.024861878453038673,9.0,96.0,659,2.0,65.9,14.438673469387755,4
18041,4161.14,11.0,0.058011049723756904,21.0,472.0,3810,9.0,173.1818181818182,8.778776371308018,5
15955,4389.81,23.0,0.04011461318051576,14.0,183.0,2124,11.0,132.75,23.728702702702705,5
15070,106.2,371.99999999999994,1.0,1.0,1.0,36,0.0,36.0,106.2,7
16244,1522.75,210.99999999999997,0.012422360248447204,2.0,91.0,855,0.0,427.5,16.733516483516482,4
15111,1567.48,28.0,0.00872093023255814,3.0,84.0,710,0.0,236.66666666666666,18.660476190476192,4
19016,45.85,371.99999999999994,1.0,1.0,11.0,11,0.0,11.0,4.168181818181818,7
14390,4592.47,9.0,0.024793388429752067,9.0,286.0,2125,11.0,163.46153846153845,15.781683848797252,5
16546,-95.93,290.0,0.024390243902439025,2.0,25.0,-303,852.0,-101.0,-3.0945161290322583,2
15260,1780.77,98.99999999999999,0.02564102564102564,7.0,77.0,861,24.0,107.625,22.830384615384617,4
13305,2000.86,3.0,0.02710027100271003,10.0,81.0,1232,0.0,123.2,24.701975308641973,0
14491,340.93,174.0,0.010101010101010102,2.0,17.0,139,0.0,69.5,20.05470588235294,1
14060,6135.38,4.0,0.051490514905149054,19.0,202.0,5374,12.0,268.7,30.223546798029556,5
15923,127.08,371.99999999999994,1.0,1.0,21.0,122,0.0,122.0,6.051428571428572,1
16752,207.5,371.99999999999994,1.0,1.0,9.0,54,0.0,54.0,23.055555555555557,7
17287,1064.11,25.0,0.020172910662824207,7.0,124.0,559,0.0,79.85714285714286,8.581532258064515,3
15363,318.05,371.99999999999994,1.0,1.0,16.0,143,1.0,71.5,18.708823529411767,1
12915,363.65,148.0,0.008928571428571428,2.0,22.0,93,0.0,46.5,16.529545454545453,1
15544,3542.51,8.0,0.024725274725274724,9.0,259.0,3105,4.0,282.27272727272725,13.572835249042146,5
15738,4788.77,18.0,0.04519774011299435,16.0,173.0,2967,15.0,156.1578947368421,27.208920454545456,5
16042,1147.37,21.0,0.01607717041800643,5.0,71.0,745,10.0,106.42857142857143,15.298266666666665,4
17381,20272.43,8.0,0.07967032967032966,29.0,109.0,25646,3.0,854.8666666666667,184.2948181818182,5
15827,1648.54,72.0,0.04666666666666667,14.0,115.0,843,39.0,42.15,12.395037593984963,4
14180,4640.77,10.0,0.06906077348066299,25.0,240.0,710,9.0,22.903225806451612,18.712782258064518,5
13117,984.91,21.0,0.022792022792022793,8.0,76.0,945,0.0,118.125,12.959342105263158,4
16916,576.26,23.0,0.0057306590257879654,2.0,143.0,440,0.0,220.0,4.029790209790209,9
17964,471.7,31.0,0.005865102639296188,2.0,104.0,301,0.0,150.5,4.535576923076923,3
14466,2272.4,28.0,0.020348837209302327,7.0,72.0,1006,0.0,143.71428571428572,31.561111111111114,4
17235,550.06,24.0,0.005747126436781609,2.0,29.0,224,0.0,112.0,18.96758620689655,8
16510,248.1,371.0,1.0,1.0,13.0,92,0.0,92.0,19.084615384615383,1
17802,1251.84,81.0,0.010309278350515464,3.0,140.0,743,9.0,185.75,8.515918367346938,4
15107,260.0,310.0,0.0967741935483871,6.0,16.0,162,7.0,20.25,14.444444444444445,1
17976,353.19,371.0,1.0,1.0,65.0,106,0.0,106.0,5.433692307692308,8
14449,907.1,18.0,0.011299435028248588,4.0,258.0,757,0.0,189.25,3.5158914728682173,4
19017,54.25,371.0,1.0,1.0,15.0,15,0.0,15.0,3.6166666666666667,7
19018,66.65,371.0,1.0,1.0,19.0,23,0.0,23.0,3.5078947368421054,7
16781,294.65,371.0,1.0,1.0,17.0,111,2.0,55.5,15.507894736842104,1
13491,1215.82,51.0,0.03115264797507788,10.0,86.0,903,0.0,90.3,14.137441860465115,4
16186,3991.94,22.0,0.03428571428571429,12.0,218.0,3008,12.0,231.3846153846154,18.228036529680367,5
17685,3191.53,16.0,0.019662921348314606,7.0,130.0,1956,0.0,279.42857142857144,24.550230769230772,0
17581,10736.11,0.0,0.06720430107526881,25.0,440.0,5861,66.0,189.06451612903226,23.75245575221239,5
15732,294.12,210.99999999999997,0.0125,2.0,14.0,215,0.0,107.5,21.00857142857143,1
13138,962.39,21.0,0.017094017094017096,6.0,63.0,473,0.0,78.83333333333333,15.276031746031746,9
15823,-796.86,371.0,1.0,1.0,1.0,-281,282.0,-140.5,-49.80375,2
19021,12.8,371.0,1.0,1.0,4.0,4,0.0,4.0,3.2,2
17567,4012.56,6.0,0.02185792349726776,8.0,165.0,2428,204.0,242.8,22.669830508474575,5
15061,54250.34,3.0,0.13008130081300814,48.0,403.0,28638,282.0,530.3333333333334,132.64141809290953,5
16203,589.15,58.0,0.012738853503184714,4.0,35.0,261,1.0,52.2,16.365277777777777,8
15640,12433.34,3.0,0.04076086956521739,15.0,484.0,6572,35.0,386.5882352941176,25.117858585858585,5
15574,702.25,177.0,0.020512820512820513,4.0,168.0,349,0.0,87.25,4.180059523809524,3
16770,744.9,57.0,0.015873015873015872,5.0,145.0,452,12.0,75.33333333333333,5.102054794520548,9
17838,2312.7,26.0,0.014450867052023121,5.0,121.0,1421,458.0,236.83333333333334,16.881021897810218,0
17228,1906.09,15.0,0.022408963585434174,8.0,208.0,1532,0.0,191.5,9.16389423076923,0
14829,644.65,28.0,0.011627906976744186,4.0,42.0,414,38.0,69.0,14.325555555555555,3
19022,252.3,371.0,1.0,1.0,14.0,134,0.0,134.0,18.021428571428572,1
17412,1258.06,2.0,0.01891891891891892,7.0,66.0,738,0.0,105.42857142857143,19.061515151515152,4
14031,14698.91,6.0,0.05191256830601093,19.0,250.0,5371,417.0,244.13636363636363,57.19420233463035,5
14775,1011.9,57.0,0.009554140127388535,3.0,60.0,1174,0.0,391.3333333333333,16.865,4
12971,10933.76,3.0,0.23306233062330622,86.0,305.0,9204,85.0,104.5909090909091,35.61485342019544,5
15834,2082.4,69.0,0.01932367149758454,4.0,272.0,959,4.0,159.83333333333334,7.572363636363637,4
17659,2954.75,16.0,0.03380281690140845,12.0,158.0,1486,39.0,106.14285714285714,18.35248447204969,0
15299,3901.0,66.0,0.019672131147540985,6.0,6.0,2942,5.0,420.2857142857143,487.625,5
15646,425.14000000000004,157.0,0.013953488372093023,3.0,35.0,388,6.0,97.0,11.809444444444445,3
14443,1400.88,53.0,0.012698412698412698,4.0,93.0,931,7.0,133.0,14.29469387755102,4
14156,114505.32,9.0,0.15193370165745856,55.0,1400.0,57026,859.0,877.3230769230769,80.69437632135308,5
13402,621.23,126.0,0.00816326530612245,2.0,39.0,479,0.0,239.5,15.92897435897436,3
18168,1133.64,175.0,0.030456852791878174,6.0,131.0,585,9.0,65.0,8.097428571428573,3
17757,5581.54,0.0,0.08086253369272237,30.0,740.0,3315,4.0,106.93548387096774,7.532442645074224,5
14625,848.48,195.0,0.012121212121212121,2.0,53.0,330,5.0,66.0,14.88561403508772,3
13011,50.550000000000004,371.0,1.0,1.0,3.0,13,0.0,13.0,16.85,7
13798,36351.42,0.0,0.15363881401617252,57.0,349.0,23514,434.0,373.23809523809524,82.8050569476082,5
15384,635.76,169.0,0.010526315789473684,2.0,41.0,593,3.0,197.66666666666666,14.785116279069767,3
14264,319.47,154.0,0.02197802197802198,2.0,17.0,66,4.0,22.0,16.81421052631579,6
13295,197.95000000000002,359.0,1.0,1.0,10.0,81,1.0,40.5,17.995454545454546,6
16754,2002.4,371.0,1.0,1.0,2.0,4280,0.0,4280.0,1001.2,5
16634,217.9,222.0,0.013333333333333334,2.0,9.0,82,0.0,41.0,24.211111111111112,6
18239,1561.6100000000001,218.0,0.032467532467532464,5.0,88.0,795,0.0,159.0,17.745568181818182,4
14576,35.400000000000006,371.0,1.0,1.0,1.0,12,0.0,12.0,35.400000000000006,7
13145,614.77,39.0,0.012012012012012012,4.0,6.0,142,3.0,28.4,87.82428571428571,1
14395,3471.91,0.0,0.024324324324324326,9.0,350.0,1689,4.0,140.75,9.83543909348442,0
14865,52.2,6.0,0.005479452054794521,2.0,4.0,108,0.0,54.0,13.05,1
15093,4410.14,17.0,0.01694915254237288,6.0,108.0,3733,27.0,414.77777777777777,39.376250000000006,5
12738,137.35,371.0,1.0,1.0,10.0,147,0.0,147.0,13.735,1
16150,1906.07,42.0,0.01818181818181818,5.0,117.0,1004,43.0,100.4,14.015220588235294,4
17552,913.91,59.0,0.01282051282051282,4.0,49.0,709,10.0,141.8,18.2782,4
14236,490.86,80.0,0.00684931506849315,2.0,15.0,310,0.0,155.0,32.724000000000004,3
17961,1296.44,20.0,0.1111111111111111,39.0,249.0,560,0.0,14.35897435897436,5.206586345381527,3
14573,1603.72,179.0,0.046632124352331605,9.0,235.0,538,6.0,41.38461538461539,6.654439834024896,9
17135,1139.73,15.0,0.019662921348314606,7.0,52.0,1224,0.0,174.85714285714286,21.917884615384615,0
17396,7312.8,38.0,0.021021021021021023,7.0,26.0,2004,0.0,286.2857142857143,281.26153846153846,5
12967,1194.75,357.0,0.14285714285714285,2.0,19.0,243,195.0,60.75,36.20454545454545,8
12686,71.14,371.0,1.0,1.0,6.0,106,0.0,106.0,11.856666666666667,1
15240,1685.57,44.0,0.018656716417910446,5.0,78.0,1361,8.0,194.42857142857142,20.308072289156627,0
18225,5361.02,2.0,0.03314917127071823,12.0,271.0,3206,38.0,188.58823529411765,18.744825174825177,5
13370,721.32,371.0,1.0,1.0,39.0,336,7.0,168.0,16.393636363636364,3
16883,276.73,185.99999999999997,0.010810810810810811,2.0,38.0,104,0.0,52.0,7.282368421052632,1
13520,2967.75,58.0,0.019169329073482427,6.0,87.0,1629,4.0,232.71428571428572,33.72443181818182,0
12841,3876.4,4.0,0.06793478260869565,25.0,420.0,2683,74.0,103.1923076923077,8.830068337129841,5
16905,3085.48,4.0,0.01907356948228883,7.0,208.0,1407,1.0,175.875,14.763062200956938,0
12427,582.37,21.0,0.008571428571428572,3.0,28.0,229,297.0,45.8,18.1990625,8
19023,1079.7,371.0,1.0,1.0,80.0,149,0.0,149.0,13.49625,8
17967,123.07,371.0,1.0,1.0,48.0,80,0.0,80.0,2.5639583333333333,6
19024,515.62,371.0,1.0,1.0,46.0,65,0.0,65.0,11.209130434782608,6
19025,1895.94,371.0,1.0,1.0,138.0,315,0.0,315.0,13.738695652173913,3
19026,8.47,371.0,1.0,1.0,1.0,1,0.0,1.0,8.47,2
16891,809.7,0.0,0.013513513513513514,5.0,203.0,283,0.0,56.6,3.9886699507389163,10
19027,6369.5599999999995,371.0,1.0,1.0,592.0,1640,0.0,1640.0,10.759391891891891,5
19028,5.46,371.0,1.0,1.0,1.0,13,0.0,13.0,5.46,7
14589,39.75,371.0,1.0,1.0,3.0,5,0.0,5.0,13.25,2
19029,549.0,371.0,1.0,1.0,11.0,200,0.0,200.0,49.90909090909091,1
19030,69.3,371.0,1.0,1.0,10.0,58,0.0,58.0,6.93,6
14680,26932.34,24.0,0.04610951008645533,16.0,258.0,12474,1002.0,542.3478260869565,84.1635625,5
17884,717.45,3.0,0.010869565217391304,4.0,117.0,854,0.0,213.5,6.1320512820512825,4
12557,11990.960000000001,15.0,0.014044943820224719,5.0,33.0,4384,0.0,876.8,363.36242424242425,5
14083,1018.43,3.0,0.024456521739130436,9.0,181.0,732,0.0,81.33333333333333,5.626685082872928,4
13013,4786.99,0.0,0.03504043126684636,13.0,219.0,2217,7.0,147.8,21.563018018018017,5
14210,1900.89,104.99999999999999,0.022556390977443608,6.0,102.0,759,1.0,108.42857142857143,18.455242718446602,4
16477,2494.46,63.0,0.022727272727272728,7.0,146.0,1415,0.0,202.14285714285714,17.085342465753424,0
12600,2311.04,28.0,0.029154518950437316,10.0,54.0,758,0.0,75.8,42.797037037037036,4
16013,33453.45,3.0,0.12771739130434784,47.0,139.0,13942,1594.0,268.11538461538464,224.5197986577181,5
17949,53215.74,0.0,0.11859838274932614,44.0,69.0,27572,2878.0,562.6938775510204,700.2071052631578,5
12779,3868.7,37.0,0.023952095808383235,8.0,149.0,1996,28.0,166.33333333333334,24.331446540880503,5
16926,230.25,370.0,1.0,1.0,14.0,35,0.0,35.0,16.446428571428573,7
17787,1865.19,152.0,0.0182648401826484,4.0,134.0,910,0.0,227.5,13.919328358208956,4
12682,11028.22,3.0,0.08423913043478261,31.0,496.0,5505,0.0,177.58064516129033,22.234314516129032,5
14723,1156.6,9.0,0.016574585635359115,6.0,277.0,693,0.0,115.5,4.175451263537906,4
17954,2295.37,4.0,0.03278688524590164,12.0,485.0,2229,5.0,139.3125,4.6940081799591,5
17819,3661.0699999999997,71.0,0.023333333333333334,7.0,48.0,1027,4.0,128.375,74.71571428571428,4
19033,10661.69,370.0,1.0,1.0,145.0,1834,0.0,1834.0,73.52889655172415,5
12712,3791.63,28.0,0.037900874635568516,13.0,120.0,1019,17.0,59.94117647058823,29.622109375,4
15373,2213.11,7.0,0.03296703296703297,12.0,132.0,476,24.0,36.61538461538461,16.154087591240877,9
16140,708.18,65.0,0.006535947712418301,2.0,35.0,728,2.0,242.66666666666666,19.671666666666667,4
17198,692.22,23.0,0.008620689655172414,3.0,96.0,357,0.0,119.0,7.210625,9
17238,3744.65,2.0,0.04607046070460705,17.0,566.0,1822,0.0,107.17647058823529,6.615989399293286,0
12793,461.48,334.0,0.05405405405405406,2.0,22.0,292,0.0,146.0,20.976363636363637,10
19034,26.4,370.0,1.0,1.0,8.0,32,0.0,32.0,3.3,7
15769,51823.72,6.0,0.07142857142857142,26.0,130.0,27660,2012.0,953.7931034482758,352.54231292517005,5
14396,487.99,64.0,0.006514657980456026,2.0,73.0,225,0.0,112.5,6.684794520547945,8
14898,1228.32,22.0,0.017241379310344827,6.0,116.0,1008,12.0,126.0,10.322016806722688,4
12725,371.8,370.0,1.0,1.0,23.0,162,0.0,162.0,16.16521739130435,8
16725,773.62,301.0,0.08571428571428572,6.0,150.0,292,1.0,41.714285714285715,5.123311258278146,10
19062,76.83,370.0,1.0,1.0,15.0,48,0.0,48.0,5.122,7
12395,2662.28,18.0,0.03409090909090909,12.0,144.0,2092,5.0,139.46666666666667,18.11074829931973,5
16455,1841.18,63.0,0.022727272727272728,7.0,99.0,988,0.0,141.14285714285714,18.59777777777778,4
13081,27972.08,11.0,0.030555555555555555,11.0,1024.0,18930,138.0,946.5,26.488712121212124,5
15545,292.71999999999997,53.0,0.006309148264984227,2.0,81.0,163,0.0,81.5,3.613827160493827,8
17243,8620.15,0.0,0.07046070460704607,26.0,399.0,3358,8.0,111.93333333333334,21.231896551724137,5
15465,6945.0199999999995,19.0,0.05142857142857143,18.0,97.0,1217,40.0,50.708333333333336,66.77903846153846,0
15708,3329.7200000000003,40.0,0.02127659574468085,7.0,288.0,1258,9.0,114.36363636363636,11.211178451178451,0
13089,57385.88,2.0,0.26430517711171664,97.0,1818.0,30787,283.0,260.90677966101697,30.90246634356489,5
16033,8727.61,5.0,0.0547945205479452,20.0,1137.0,3516,23.0,130.22222222222223,7.576050347222223,5
13838,691.73,5.0,0.010958904109589041,4.0,174.0,263,0.0,65.75,3.975459770114943,10
15351,1862.14,11.0,0.019553072625698324,7.0,225.0,732,21.0,73.2,7.992017167381975,4
